QKEY,F_INC_SDT1,F_EDUCCAT,F_AGECAT,F_GENDER,F_RACECMB,F_RACETHNMOD,CHATUSE_W152,USEAI_W152
201801138304,6.0,3.0,4.0,2.0,1.0,1.0,,3.0
201801138520,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801138919,,3.0,3.0,,,,0.0,4.0
201801138989,9.0,2.0,3.0,2.0,1.0,1.0,,3.0
201801139038,5.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0
201801139200,6.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
201801139212,6.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0
201801139216,9.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0
201801139337,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801139359,7.0,1.0,4.0,1.0,1.0,1.0,,4.0
201801139408,3.0,2.0,2.0,1.0,2.0,2.0,,5.0
201801139470,,1.0,4.0,1.0,1.0,1.0,0.0,2.0
201801139510,4.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0
201801139642,8.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0
201801139651,3.0,1.0,1.0,1.0,3.0,5.0,0.0,5.0
201801139704,6.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0
201801139773,9.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0
201801139819,9.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
201801139977,5.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0
201801140035,8.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0
201801140198,9.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0
201801140322,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
201801140536,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0
201801140658,9.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0
201801140678,4.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0
201801140843,,1.0,4.0,2.0,1.0,1.0,,2.0
201801140882,1.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801140953,9.0,2.0,1.0,2.0,1.0,1.0,,5.0
201801141152,6.0,3.0,2.0,2.0,1.0,1.0,,4.0
201801141215,5.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0
201801141612,,2.0,4.0,2.0,1.0,1.0,,4.0
201801141779,9.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0
201801141958,9.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0
201801141990,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0
201801142163,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
201801142276,9.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0
201801142285,5.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0
201801142289,9.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
201801142370,6.0,1.0,3.0,1.0,1.0,1.0,0.0,5.0
201801142403,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
201801142415,1.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801142461,6.0,3.0,3.0,2.0,1.0,1.0,,5.0
201801142507,5.0,1.0,4.0,2.0,1.0,1.0,,5.0
201801142704,9.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0
201801142739,9.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
201801142774,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801142831,9.0,1.0,4.0,1.0,1.0,1.0,,4.0
201801142863,9.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0
201801142948,5.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0
201801143041,3.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
201801143311,8.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
201801143331,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201801143391,,2.0,4.0,2.0,1.0,1.0,,4.0
201801143639,3.0,2.0,4.0,2.0,1.0,1.0,,5.0
201801143651,2.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0
201801143688,7.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0
201801143732,4.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0
201801143877,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
201801143961,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801144006,3.0,3.0,4.0,2.0,1.0,1.0,,3.0
201801144173,4.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
201801144213,3.0,3.0,1.0,2.0,5.0,3.0,0.0,5.0
201801144377,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
201801144618,4.0,2.0,2.0,1.0,3.0,5.0,0.0,5.0
201801144936,4.0,2.0,3.0,1.0,1.0,3.0,0.0,4.0
201801145285,9.0,1.0,2.0,1.0,3.0,5.0,0.0,2.0
201801145538,3.0,1.0,4.0,2.0,5.0,4.0,0.0,2.0
201801145557,1.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
201801145861,9.0,2.0,2.0,1.0,1.0,1.0,,3.0
201801146226,1.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801146402,4.0,2.0,3.0,2.0,1.0,1.0,0.0,5.0
201801146425,9.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0
201801146530,3.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0
201801146651,,3.0,2.0,2.0,1.0,1.0,,4.0
201801146853,2.0,2.0,3.0,2.0,1.0,1.0,,5.0
201801147065,9.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0
201801147269,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
201801147397,8.0,1.0,4.0,1.0,1.0,1.0,,5.0
201801147527,9.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
201801147562,9.0,1.0,2.0,1.0,1.0,1.0,,4.0
201801147567,3.0,2.0,4.0,1.0,2.0,2.0,,2.0
201801147739,,3.0,4.0,1.0,1.0,1.0,,5.0
201801147864,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
201801148011,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
201801148031,8.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0
201801148038,9.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
201801148100,1.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
201801148103,6.0,2.0,4.0,2.0,1.0,1.0,0.0,2.0
201801148568,6.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0
201801148647,9.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0
201801148662,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
201801148665,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
201801148773,9.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801148960,3.0,2.0,1.0,2.0,1.0,1.0,,5.0
201801149167,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
201801149200,9.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0
201801149311,7.0,2.0,2.0,1.0,1.0,1.0,,5.0
201801149361,6.0,2.0,4.0,1.0,1.0,1.0,,5.0
201801149546,4.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0
201801149580,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
201801149640,4.0,3.0,3.0,2.0,1.0,1.0,,2.0
201801149858,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0
201801150555,2.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
201801150581,7.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0
201801150743,3.0,3.0,2.0,2.0,4.0,4.0,0.0,5.0
201801150806,1.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801151111,9.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0
201801151195,,2.0,4.0,1.0,1.0,1.0,0.0,2.0
201801151268,,1.0,2.0,1.0,1.0,1.0,1.0,5.0
201801151548,7.0,3.0,2.0,1.0,4.0,3.0,,5.0
201801151574,9.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
201801151824,9.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0
201801151843,9.0,2.0,4.0,2.0,1.0,1.0,,5.0
201801151900,4.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
201801152016,7.0,1.0,1.0,2.0,1.0,1.0,,1.0
201801152311,2.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
201801152403,9.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0
201801152450,9.0,2.0,2.0,1.0,1.0,1.0,,2.0
201801152828,1.0,3.0,3.0,2.0,1.0,1.0,,5.0
201801153001,1.0,3.0,2.0,2.0,2.0,2.0,0.0,5.0
201801153142,4.0,1.0,4.0,1.0,2.0,2.0,0.0,5.0
201801153161,,2.0,3.0,2.0,2.0,2.0,,5.0
201801153188,9.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
201801153196,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801153311,,3.0,4.0,2.0,1.0,1.0,,5.0
201801153340,2.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0
201801153485,1.0,2.0,4.0,2.0,1.0,1.0,,5.0
201801153586,1.0,2.0,4.0,2.0,1.0,1.0,,5.0
201801153632,2.0,3.0,4.0,1.0,1.0,3.0,0.0,3.0
201801153974,9.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0
201801154060,4.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
201801154307,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
201801154335,7.0,2.0,4.0,2.0,1.0,1.0,,5.0
201801154339,4.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0
201801154412,,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801154471,2.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0
201801154489,1.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801154846,9.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
201801154932,1.0,2.0,3.0,2.0,1.0,1.0,,5.0
201801154997,9.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
201801155235,9.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0
201801155356,9.0,3.0,4.0,2.0,1.0,1.0,,3.0
201801155374,8.0,2.0,2.0,2.0,1.0,3.0,0.0,5.0
201801155599,9.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0
201801156169,2.0,2.0,2.0,2.0,4.0,4.0,1.0,5.0
201801156195,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801156332,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0
201801156349,9.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0
201801156371,9.0,1.0,3.0,1.0,1.0,1.0,0.0,5.0
201801156397,8.0,1.0,3.0,1.0,5.0,3.0,1.0,5.0
201801156616,3.0,2.0,3.0,2.0,1.0,1.0,,4.0
201801156656,4.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0
201801156754,7.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0
201801156825,8.0,1.0,3.0,1.0,3.0,5.0,1.0,5.0
201801156839,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
201801156873,9.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0
201801156934,8.0,2.0,4.0,2.0,1.0,1.0,,2.0
201801156935,9.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0
201801156957,6.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0
201801157139,4.0,1.0,4.0,2.0,,,0.0,4.0
201801157815,9.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
201801158020,6.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0
201801158136,9.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0
201801158278,2.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801158352,1.0,3.0,2.0,2.0,,,0.0,5.0
201801158493,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
201801158519,4.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
201801159011,4.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0
201801159236,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
201801159269,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801159478,,2.0,4.0,2.0,1.0,1.0,1.0,2.0
201801159490,,2.0,2.0,2.0,1.0,1.0,,5.0
201801159728,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801160052,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0
201801160066,9.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0
201801160141,1.0,3.0,4.0,1.0,1.0,1.0,,4.0
201801160405,9.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801160421,,2.0,4.0,1.0,1.0,1.0,0.0,3.0
201801160621,2.0,3.0,2.0,2.0,1.0,1.0,,5.0
201801160629,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0
201801160638,3.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0
201801160849,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
201801160970,8.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801161245,4.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0
201801161252,,2.0,4.0,1.0,1.0,1.0,1.0,5.0
201801161481,5.0,2.0,2.0,2.0,1.0,1.0,,5.0
201801161526,3.0,1.0,4.0,2.0,4.0,4.0,0.0,5.0
201801161740,5.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0
201801161750,,1.0,3.0,2.0,1.0,3.0,0.0,5.0
201801161806,5.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
201801161831,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0
201801161859,4.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0
201801161960,4.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0
201801161982,6.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0
201801162129,3.0,2.0,4.0,1.0,1.0,1.0,,4.0
201801162136,7.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801162202,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
201801162837,3.0,2.0,3.0,2.0,1.0,1.0,0.0,5.0
201801162869,7.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0
201801163101,9.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
201801163268,2.0,3.0,3.0,2.0,1.0,1.0,,5.0
201801163281,9.0,1.0,2.0,1.0,4.0,4.0,0.0,2.0
201801163343,,,3.0,1.0,1.0,1.0,1.0,2.0
201801163458,9.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
201801163597,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
201801163603,9.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0
201801163678,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
201801163902,7.0,1.0,4.0,2.0,1.0,1.0,,4.0
201801163999,1.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0
201801164085,9.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0
201801164185,3.0,1.0,2.0,1.0,1.0,3.0,,5.0
201801164218,6.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0
201801164291,9.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
201801164410,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0
201801164428,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0
201801164594,1.0,2.0,2.0,2.0,,3.0,,5.0
201801164762,9.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
201801164843,9.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0
201801164848,9.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0
201801164864,9.0,1.0,4.0,1.0,3.0,5.0,0.0,2.0
201801165054,9.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
201801165439,9.0,3.0,2.0,1.0,5.0,3.0,1.0,5.0
201801165453,6.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0
201801165461,9.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0
201801165566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
201801165599,4.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
201801165666,5.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801165867,3.0,2.0,4.0,1.0,1.0,3.0,,2.0
201801166150,5.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
201801166205,,2.0,4.0,2.0,1.0,1.0,,5.0
201801166263,9.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0
201801166335,5.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0
201801166426,4.0,3.0,4.0,2.0,1.0,1.0,,2.0
201801166591,,2.0,2.0,2.0,,3.0,1.0,2.0
201801166794,7.0,1.0,4.0,2.0,1.0,1.0,,3.0
201801166877,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0
201801167031,1.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0
201801167037,3.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0
201801167072,7.0,3.0,1.0,2.0,1.0,3.0,0.0,5.0
201801167168,8.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0
201801167288,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0
201801167303,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
201801167315,6.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0
201801167446,1.0,2.0,2.0,2.0,4.0,3.0,0.0,2.0
201801167512,9.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0
201801167527,9.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
201801167541,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
201801167569,5.0,1.0,2.0,2.0,4.0,4.0,0.0,5.0
201801167653,3.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0
201801167822,9.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0
201801168112,9.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0
201801168147,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
201801168237,3.0,3.0,2.0,2.0,1.0,1.0,,5.0
201801168251,9.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
201801168310,9.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0
201801168338,1.0,2.0,4.0,1.0,1.0,1.0,,3.0
201801168390,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
201801168619,8.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0
201801168715,7.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0
201801168913,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
201801169105,2.0,2.0,4.0,2.0,1.0,1.0,,2.0
201801169134,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
201801169317,6.0,2.0,3.0,2.0,1.0,1.0,,5.0
201801169534,6.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
201801169841,,,4.0,2.0,1.0,1.0,1.0,4.0
201801169923,9.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0
201801169948,6.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0
201801169952,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
201801170061,4.0,2.0,4.0,1.0,2.0,2.0,0.0,4.0
201801170173,5.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
201801170295,1.0,2.0,4.0,2.0,1.0,1.0,,4.0
201801170317,2.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
201801170369,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
201801170459,1.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0
201801170603,3.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0
201801170832,3.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0
201801170905,3.0,2.0,4.0,2.0,1.0,1.0,,5.0
201801170910,6.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0
201801170923,9.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
201801171120,8.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0
201801171210,5.0,1.0,2.0,2.0,1.0,3.0,0.0,5.0
201801171454,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
201801171634,9.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0
201801172081,7.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0
201801172105,,3.0,4.0,1.0,1.0,1.0,,5.0
201801172165,9.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0
201801172238,9.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0
201801172290,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801172292,,3.0,2.0,2.0,1.0,1.0,0.0,5.0
201801172300,5.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0
201801172442,7.0,3.0,2.0,2.0,1.0,1.0,,5.0
201801172718,1.0,3.0,2.0,1.0,5.0,3.0,,5.0
201801173027,9.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0
201801173050,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
201801173166,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0
201801173436,5.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801173546,9.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
201801173624,1.0,2.0,3.0,1.0,1.0,3.0,,5.0
201801173699,8.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0
201801173744,9.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0
201801173982,9.0,1.0,2.0,2.0,3.0,5.0,1.0,4.0
201801173997,8.0,1.0,3.0,1.0,1.0,3.0,0.0,5.0
201801174067,9.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0
201801174253,7.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0
201801174409,9.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0
201801174684,,2.0,2.0,2.0,1.0,1.0,0.0,5.0
201801174780,9.0,1.0,2.0,2.0,4.0,4.0,1.0,5.0
201801174789,6.0,1.0,4.0,1.0,1.0,1.0,,5.0
201801175214,9.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
201801175265,,1.0,2.0,1.0,3.0,5.0,0.0,1.0
201801175384,9.0,1.0,3.0,1.0,3.0,5.0,1.0,5.0
201801175529,6.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801175533,9.0,1.0,3.0,1.0,3.0,5.0,0.0,5.0
201801175668,3.0,1.0,4.0,1.0,1.0,1.0,,5.0
201801175703,4.0,2.0,4.0,1.0,4.0,4.0,,5.0
201801175764,2.0,1.0,3.0,2.0,1.0,1.0,,5.0
201801175845,9.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
201801175863,9.0,1.0,2.0,2.0,1.0,1.0,,1.0
201801175962,5.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0
201801176027,5.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0
201801176121,1.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801176264,,2.0,4.0,2.0,,,0.0,4.0
201801176522,,2.0,4.0,2.0,1.0,1.0,,5.0
201801176560,8.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0
201801176653,4.0,3.0,4.0,1.0,1.0,1.0,,2.0
201801177096,4.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0
201801177178,9.0,1.0,3.0,2.0,1.0,1.0,,5.0
201801177268,2.0,2.0,2.0,2.0,4.0,4.0,,5.0
201801177312,5.0,3.0,4.0,2.0,1.0,1.0,,5.0
201801177349,9.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0
201801177443,9.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0
201801177449,9.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0
201801177467,9.0,2.0,4.0,1.0,3.0,5.0,1.0,2.0
201801177470,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
201801177602,9.0,1.0,4.0,2.0,3.0,5.0,0.0,4.0
201801177699,9.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0
201801177796,9.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
201801177864,5.0,2.0,4.0,1.0,1.0,3.0,0.0,5.0
201801177910,7.0,2.0,4.0,2.0,3.0,5.0,0.0,3.0
201801178200,9.0,2.0,3.0,1.0,3.0,5.0,0.0,5.0
201801178205,9.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0
201801178334,9.0,1.0,3.0,1.0,3.0,5.0,0.0,3.0
201801178795,9.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0
201801178898,9.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
201801178944,5.0,3.0,4.0,1.0,1.0,1.0,,5.0
201801179378,4.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0
201801179484,6.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0
201801179582,9.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
201801179657,9.0,1.0,2.0,,3.0,5.0,1.0,1.0
201801180109,,2.0,4.0,2.0,1.0,1.0,,5.0
201801180326,9.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0
201801180404,9.0,1.0,3.0,1.0,3.0,5.0,0.0,4.0
201801180426,9.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
201801180487,9.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0
201801180526,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
201801180642,9.0,1.0,2.0,1.0,3.0,5.0,0.0,5.0
201801180666,7.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
201801180739,8.0,1.0,2.0,2.0,3.0,5.0,0.0,5.0
201801180827,9.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
201801180858,7.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
201801180947,9.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0
201801181004,9.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0
201801181034,9.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0
201801181092,9.0,1.0,3.0,1.0,3.0,5.0,1.0,5.0
201801181172,9.0,1.0,2.0,2.0,1.0,1.0,0.0,5.0
201801181298,9.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
201801181325,9.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0
201801181363,9.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0
201801181409,9.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
201801181642,6.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0
201801181665,9.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0
201801181892,9.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0
201801181908,9.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
201801182117,9.0,2.0,4.0,1.0,3.0,5.0,1.0,5.0
201801182135,9.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0
201801182237,9.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0
201801182402,9.0,2.0,3.0,2.0,1.0,1.0,,5.0
201801182559,5.0,3.0,4.0,1.0,2.0,2.0,0.0,1.0
201801182569,3.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
201801182598,9.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
201801182616,9.0,1.0,1.0,1.0,5.0,3.0,0.0,5.0
201801182745,5.0,1.0,4.0,2.0,1.0,1.0,,3.0
201801182952,7.0,1.0,1.0,3.0,3.0,5.0,1.0,4.0
201801183049,9.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0
201801183055,1.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0
201801183153,6.0,2.0,4.0,2.0,1.0,1.0,,
